# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1770       5.231640974787e-11       4.799509303489e-16       7.916838590415e-18 
 1771       5.235462529951e-11       4.787959841762e-16       8.088556783800e-18 
 1772       5.239082714380e-11       4.776443384097e-16       8.268774888051e-18 
 1773       5.242497541783e-11       4.764959822237e-16       8.457206178537e-18 
 1774       5.245703010195e-11       4.753509046796e-16       8.653562542362e-18 
 1775       5.248695101951e-11       4.742090947265e-16       8.857554476361e-18 
 1776       5.251469783667e-11       4.730705412007e-16       9.068891085098e-18 
 1777       5.254023006220e-11       4.719352328252e-16       9.287280078872e-18 
 1778       5.256350704725e-11       4.708031582100e-16       9.512427771710e-18 
 1779       5.258448798514e-11       4.696743058516e-16       9.744039079373e-18 
 1780       5.260313191117e-11       4.685486641329e-16       9.981817517351e-18 
 1781       5.261939770242e-11       4.674262213230e-16       1.022546519886e-17 
 1782       5.263324407747e-11       4.663069655770e-16       1.047468283287e-17 
 1783       5.264462959628e-11       4.651908849359e-16       1.072916972204e-17 
 1784       5.265351265991e-11       4.640779673260e-16       1.098862376079e-17 
 1785       5.265985151036e-11       4.629682005594e-16       1.125274143327e-17 
 1786       5.266360423033e-11       4.618615723332e-16       1.152121781134e-17 
 1787       5.266472874301e-11       4.607580702295e-16       1.179374655262e-17 
 1788       5.266318281188e-11       4.596576817153e-16       1.207001989842e-17 
 1789       5.265892404050e-11       4.585603941422e-16       1.234972867182e-17 
 1790       5.265190987231e-11       4.574661947463e-16       1.263256227559e-17 
 1791       5.264209759038e-11       4.563750706478e-16       1.291820869027e-17 
 1792       5.262945274705e-11       4.552870097638e-16       1.320641165897e-17 
 1793       5.261397452840e-11       4.542020035536e-16       1.349714275656e-17 
 1794       5.259567059646e-11       4.531200442955e-16       1.379043072163e-17 
 1795       5.257454867832e-11       4.520411241756e-16       1.408630439727e-17 
 1796       5.255061656622e-11       4.509652352878e-16       1.438479273120e-17 
 1797       5.252388211769e-11       4.498923696336e-16       1.468592477595e-17 
 1798       5.249435325559e-11       4.488225191221e-16       1.498972968894e-17 
 1799       5.246203796829e-11       4.477556755696e-16       1.529623673267e-17 
 1800       5.242694430972e-11       4.466918306996e-16       1.560547527479e-17 
 1801       5.238908039950e-11       4.456309761424e-16       1.591747478831e-17 
 1802       5.234845442304e-11       4.445731034355e-16       1.623226485167e-17 
 1803       5.230507463164e-11       4.435182040228e-16       1.654987514893e-17 
 1804       5.225894934259e-11       4.424662692546e-16       1.687033546987e-17 
 1805       5.221008693929e-11       4.414172903878e-16       1.719367571012e-17 
 1806       5.215849587135e-11       4.403712585854e-16       1.751992587134e-17 
 1807       5.210418465468e-11       4.393281649163e-16       1.784911606131e-17 
 1808       5.204716187163e-11       4.382880003555e-16       1.818127649409e-17 
 1809       5.198743617103e-11       4.372507557834e-16       1.851643749013e-17 
 1810       5.192501626838e-11       4.362164219862e-16       1.885462947646e-17 
 1811       5.185991094589e-11       4.351849896552e-16       1.919588298675e-17 
 1812       5.179212905259e-11       4.341564493873e-16       1.954022866152e-17 
 1813       5.172167950447e-11       4.331307916840e-16       1.988769724821e-17 
 1814       5.164857128456e-11       4.321080069520e-16       2.023831960137e-17 
 1815       5.157281344304e-11       4.310880855027e-16       2.059212668277e-17 
 1816       5.149441509734e-11       4.300710175519e-16       2.094914956153e-17 
 1817       5.141338543225e-11       4.290567932201e-16       2.130941941426e-17 
 1818       5.132973370002e-11       4.280454025317e-16       2.167296752520e-17 
 1819       5.124346922046e-11       4.270368354155e-16       2.203982528638e-17 
 1820       5.115460138108e-11       4.260310817039e-16       2.241002419770e-17 
 1821       5.106313963713e-11       4.250281311334e-16       2.278359586710e-17 
 1822       5.096909351178e-11       4.240279733439e-16       2.316057201071e-17 
 1823       5.087247259614e-11       4.230305978788e-16       2.354098445295e-17 
 1824       5.077328654946e-11       4.220359941848e-16       2.392486512670e-17 
 1825       5.067154509915e-11       4.210441516115e-16       2.431224607339e-17 
 1826       5.056725804094e-11       4.200550594119e-16       2.470315944320e-17 
 1827       5.046043523896e-11       4.190687067415e-16       2.509763749513e-17 
 1828       5.035108662583e-11       4.180850826583e-16       2.549571259718e-17 
 1829       5.023922220282e-11       4.171041761231e-16       2.589741722648e-17 
 1830       5.012485203990e-11       4.161259759989e-16       2.630278396940e-17 
 1831       5.000799121281e-11       4.151504718264e-16       2.671180079625e-17 
 1832       4.988867465728e-11       4.141776561583e-16       2.712427649424e-17 
 1833       4.976694243370e-11       4.132075222433e-16       2.753997415930e-17 
 1834       4.964283480132e-11       4.122400632521e-16       2.795865582242e-17 
 1835       4.951639221844e-11       4.112752722776e-16       2.838008244820e-17 
 1836       4.938765534276e-11       4.103131423342e-16       2.880401393339e-17 
 1837       4.925666503161e-11       4.093536663580e-16       2.923020910541e-17 
 1838       4.912346234227e-11       4.083968372067e-16       2.965842572091e-17 
 1839       4.898808853223e-11       4.074426476592e-16       3.008842046429e-17 
 1840       4.885058505947e-11       4.064910904160e-16       3.051994894623e-17 
 1841       4.871099358274e-11       4.055421580983e-16       3.095276570223e-17 
 1842       4.856935596188e-11       4.045958432484e-16       3.138662419117e-17 
 1843       4.842571425803e-11       4.036521383297e-16       3.182127679379e-17 
 1844       4.828011073399e-11       4.027110357259e-16       3.225647481130e-17 
 1845       4.813258785443e-11       4.017725277416e-16       3.269196846384e-17 
 1846       4.798318828622e-11       4.008366066017e-16       3.312750688906e-17 
 1847       4.783195489870e-11       3.999032644514e-16       3.356283814067e-17 
 1848       4.767893076394e-11       3.989724933562e-16       3.399770918693e-17 
 1849       4.752415915705e-11       3.980442853015e-16       3.443186590920e-17 
 1850       4.736768355644e-11       3.971186321926e-16       3.486505310051e-17 
 1851       4.720954764412e-11       3.961955258548e-16       3.529701446405e-17 
 1852       4.704979530597e-11       3.952749580327e-16       3.572749261172e-17 
 1853       4.688847063201e-11       3.943569203907e-16       3.615622906270e-17 
 1854       4.672561791672e-11       3.934414045125e-16       3.658296424193e-17 
 1855       4.656128165926e-11       3.925284019010e-16       3.700743747868e-17 
 1856       4.639550656381e-11       3.916179039781e-16       3.742938700507e-17 
 1857       4.622833753983e-11       3.907099020850e-16       3.784854995463e-17 
 1858       4.605981970233e-11       3.898043874814e-16       3.826466236079e-17 
 1859       4.588999837216e-11       3.889013513458e-16       3.867745915548e-17 
 1860       4.571891907631e-11       3.880007847755e-16       3.908667416761e-17 
 1861       4.554662754813e-11       3.871026787860e-16       3.949204012162e-17 
 1862       4.537316972771e-11       3.862070243112e-16       3.989328863603e-17 
 1863       4.519859176206e-11       3.853138122030e-16       4.029015022197e-17 
 1864       4.502294000546e-11       3.844230332318e-16       4.068235428171e-17 
 1865       4.484626101971e-11       3.835346780853e-16       4.106962910719e-17 
 1866       4.466860157443e-11       3.826487373695e-16       4.145170187857e-17 
 1867       4.449000864731e-11       3.817652016077e-16       4.182829866277e-17 
 1868       4.431052942444e-11       3.808840612409e-16       4.219914441197e-17 
 1869       4.413021130054e-11       3.800053066274e-16       4.256396296220e-17 
 1870       4.394910142217e-11       3.791289287042e-16       4.292259059426e-17 
 1871       4.376724531275e-11       3.782549209770e-16       4.327531769126e-17 
 1872       4.358468823734e-11       3.773832775453e-16       4.362254975199e-17 
 1873       4.340147565900e-11       3.765139924427e-16       4.396469407362e-17 
 1874       4.321765323911e-11       3.756470596365e-16       4.430215975416e-17 
 1875       4.303326683758e-11       3.747824730273e-16       4.463535769483e-17 
 1876       4.284836251315e-11       3.739202264497e-16       4.496470060257e-17 
 1877       4.266298652365e-11       3.730603136715e-16       4.529060299241e-17 
 1878       4.247718532624e-11       3.722027283937e-16       4.561348118990e-17 
 1879       4.229100557773e-11       3.713474642506e-16       4.593375333361e-17 
 1880       4.210449413478e-11       3.704945148095e-16       4.625183937747e-17 
 1881       4.191769805422e-11       3.696438735709e-16       4.656816109327e-17 
 1882       4.173066459329e-11       3.687955339678e-16       4.688314207303e-17 
 1883       4.154344120990e-11       3.679494893663e-16       4.719720773150e-17 
 1884       4.135607556292e-11       3.671057330648e-16       4.751078530853e-17 
 1885       4.116861551241e-11       3.662642582945e-16       4.782430387154e-17 
 1886       4.098110911992e-11       3.654250582189e-16       4.813819431791e-17 
 1887       4.079360464874e-11       3.645881259337e-16       4.845288937747e-17 
 1888       4.060615056418e-11       3.637534544671e-16       4.876882361487e-17 
 1889       4.041879553379e-11       3.629210367789e-16       4.908643343205e-17 
 1890       4.023158842769e-11       3.620908657614e-16       4.940615707065e-17 
 1891       4.004457831878e-11       3.612629342384e-16       4.972843461445e-17 
 1892       3.985781448306e-11       3.604372349656e-16       5.005370799180e-17 
 1893       3.967134639984e-11       3.596137606302e-16       5.038242097806e-17 
 1894       3.948522375203e-11       3.587925038512e-16       5.071501919799e-17 
 1895       3.929949642643e-11       3.579734571787e-16       5.105195012823e-17 
 1896       3.911421451395e-11       3.571566130943e-16       5.139366309972e-17 
 1897       3.892942830990e-11       3.563419640108e-16       5.174060930011e-17 
 1898       3.874518831427e-11       3.555295022719e-16       5.209324177619e-17 
 1899       3.856154523195e-11       3.547192201526e-16       5.245201543636e-17 
 1900       3.837854997307e-11       3.539111098585e-16       5.281738705301e-17 
 1901       3.819625365317e-11       3.531051635259e-16       5.318981526497e-17 
 1902       3.801470759354e-11       3.523013732221e-16       5.356976057998e-17 
 1903       3.783396332148e-11       3.514997309445e-16       5.395768537705e-17 
 1904       3.765407257050e-11       3.507002286212e-16       5.435405390892e-17 
 1905       3.747508728068e-11       3.499028581106e-16       5.475933230454e-17 
 1906       3.729705959886e-11       3.491076112012e-16       5.517398857140e-17 
 1907       3.712004187894e-11       3.483144796115e-16       5.559849259807e-17 
 1908       3.694408668214e-11       3.475234549903e-16       5.603331615653e-17 
 1909       3.676924217434e-11       3.467345294811e-16       5.647878179955e-17 
 1910       3.659553827892e-11       3.459476974228e-16       5.693460828118e-17 
 1911       3.642300041830e-11       3.451629536621e-16       5.740036165608e-17 
 1912       3.625165410732e-11       3.443802929893e-16       5.787560606572e-17 
 1913       3.608152495338e-11       3.435997101388e-16       5.835990373585e-17 
 1914       3.591263865652e-11       3.428211997880e-16       5.885281497397e-17 
 1915       3.574502100958e-11       3.420447565584e-16       5.935389816676e-17 
 1916       3.557869789828e-11       3.412703750145e-16       5.986270977756e-17 
 1917       3.541369530133e-11       3.404980496642e-16       6.037880434381e-17 
 1918       3.525003929058e-11       3.397277749588e-16       6.090173447453e-17 
 1919       3.508775603111e-11       3.389595452924e-16       6.143105084776e-17 
 1920       3.492687178133e-11       3.381933550024e-16       6.196630220801e-17 
 1921       3.476741289313e-11       3.374291983691e-16       6.250703536376e-17 
 1922       3.460940581195e-11       3.366670696156e-16       6.305279518485e-17 
 1923       3.445287707695e-11       3.359069629077e-16       6.360312459999e-17 
 1924       3.429785332106e-11       3.351488723541e-16       6.415756459422e-17 
 1925       3.414436127115e-11       3.343927920058e-16       6.471565420632e-17 
 1926       3.399242774812e-11       3.336387158564e-16       6.527693052633e-17 
